SKU,Parent_SKU,Parent_SKU Name,Product_Name,Brand,Category,Sub_Category,Model_Number,MRP,Purchase Price,Profit % Multiplier,Selling_Price,Stock_Quantity,Attribute_Color,Attribute_Storage,Attribute_RAM,Filter_OS,Filter_Screen_Size_inch,Filter_Display_Type,Filter_Processor,Filter_Primary_Camera_MP,Filter_Battery_mAh,Filter_Network_Type,Technical Specification,Short_Description,Long_Description,Whats_In_The_Box,Image_URL_1,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Image_URL_6,Video_URL_1,Video_URL_2,HSN_Code,GST_Rate,Shipping_Weight_kg,Shipping_Dimensions_cm,URL_Slug,Meta_Title,Meta_Description
SAM-S25+-256-SS,SAM-S25+,Samsung Galaxy S25+,"Samsung Galaxy S25+ 5G (Silver Shadow, 12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-S936BZSB,99999,,,,,Silver Shadow,256GB,12GB,Android 15,,Dynamic AMOLED 2X,Snapdragon 8 Elite,50,4900,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-s25/buy/product_color_silverShadow_plus_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/2501/gallery/in-galaxy-s25-s936-sm-s936bzsbins-544669245?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25-ultra/buy/S25_PDP_exclusive_desktop.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25/buy/display_1600x864.jpg?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-s25/buy/kv_group_PC_v3.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25/buy/processor_1600x864_copy.jpg?imbypass=true,https://images.samsung.com/is/content/samsung/assets/in/smartphones/galaxy-s25-ultra/buy/02_Color_Group_Online-Exclusive-KV_video_PC.mp7,,,,,,,,
SAM-S25+-512-BB,SAM-S25+,Samsung Galaxy S25+,"Samsung Galaxy S25+ 5G (Blueblack, 12GB, 512GB)",Samsung,Mobiles,Smartphones,SM-S936BZKC,111999,,,,,Blueblack,512GB,12GB,Android 15,,Dynamic AMOLED 2X,Snapdragon 8 Elite,50,4900,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-s25/buy/product_color_blueBlack_plus_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/2501/gallery/in-galaxy-s25-s936-534090-sm-s936bzkbins-544669337?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25-ultra/buy/S25_PDP_exclusive_desktop.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25/buy/display_1600x864.jpg?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-s25/buy/kv_group_PC_v3.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25/buy/processor_1600x864_copy.jpg?imbypass=true,https://images.samsung.com/is/content/samsung/assets/in/smartphones/galaxy-s25-ultra/buy/02_Color_Group_Online-Exclusive-KV_video_PC.mp8,,,,,,,,
SAM-S25+-256-BB,SAM-S25+,Samsung Galaxy S25+,"Samsung Galaxy S25+ 5G (Blueblack, 12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-S936BZKB,99999,,,,,Blueblack,256GB,12GB,Android 15,,Dynamic AMOLED 2X,Snapdragon 8 Elite,50,4900,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-s25/buy/product_color_blueBlack_plus_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/2501/gallery/in-galaxy-s25-s936-534090-sm-s936bzkbins-544669337?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25-ultra/buy/S25_PDP_exclusive_desktop.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25/buy/display_1600x864.jpg?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-s25/buy/kv_group_PC_v3.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25/buy/processor_1600x864_copy.jpg?imbypass=true,https://images.samsung.com/is/content/samsung/assets/in/smartphones/galaxy-s25-ultra/buy/02_Color_Group_Online-Exclusive-KV_video_PC.mp9,,,,,,,,
SAM-S25+-512-CR,SAM-S25+,Samsung Galaxy S25+,"Samsung Galaxy S25+ 5G (Coralred, 12GB, 512GB)",Samsung,Mobiles,Smartphones,SM-S936BZRC,111999,,,,,Coralred,512GB,12GB,Android 15,,Dynamic AMOLED 2X,Snapdragon 8 Elite,50,4900,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-s25/buy/product_color_coralRed_plus_PC_v2.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/2501/gallery/in-galaxy-s25-s936-534090-sm-s936bzrbins-544794121?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25-ultra/buy/S25_PDP_exclusive_desktop.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25/buy/display_1600x864.jpg?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-s25/buy/kv_group_PC_v3.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25/buy/processor_1600x864_copy.jpg?imbypass=true,https://images.samsung.com/is/content/samsung/assets/in/smartphones/galaxy-s25-ultra/buy/02_Color_Group_Online-Exclusive-KV_video_PC.mp10,,,,,,,,
SAM-S25+-256-CR,SAM-S25+,Samsung Galaxy S25+,"Samsung Galaxy S25+ 5G (Coralred, 12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-S936BZRB,99999,,,,,Coralred,256GB,12GB,Android 15,,Dynamic AMOLED 2X,Snapdragon 8 Elite,50,4900,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-s25/buy/product_color_coralRed_plus_PC_v2.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/2501/gallery/in-galaxy-s25-s936-534090-sm-s936bzrbins-544794121?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25-ultra/buy/S25_PDP_exclusive_desktop.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25/buy/display_1600x864.jpg?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-s25/buy/kv_group_PC_v3.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25/buy/processor_1600x864_copy.jpg?imbypass=true,https://images.samsung.com/is/content/samsung/assets/in/smartphones/galaxy-s25-ultra/buy/02_Color_Group_Online-Exclusive-KV_video_PC.mp11,,,,,,,,
SAM-S25+-512-PG,SAM-S25+,Samsung Galaxy S25+,"Samsung Galaxy S25+ 5G (Pinkgold, 12GB, 512GB)",Samsung,Mobiles,Smartphones,SM-S936BZDC,111999,,,,,Pinkgold,512GB,12GB,Android 15,,Dynamic AMOLED 2X,Snapdragon 8 Elite,50,4900,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-s25/buy/product_color_pinkGold_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/2501/gallery/in-galaxy-s25-s936-534090-sm-s936bzdbins-544669282?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25-ultra/buy/S25_PDP_exclusive_desktop.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25/buy/display_1600x864.jpg?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-s25/buy/kv_group_PC_v3.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25/buy/processor_1600x864_copy.jpg?imbypass=true,https://images.samsung.com/is/content/samsung/assets/in/smartphones/galaxy-s25-ultra/buy/02_Color_Group_Online-Exclusive-KV_video_PC.mp12,,,,,,,,
SAM-S25+-256-PG,SAM-S25+,Samsung Galaxy S25+,"Samsung Galaxy S25+ 5G (Pinkgold, 12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-S936BZDB,99999,,,,,Pinkgold,256GB,12GB,Android 15,,Dynamic AMOLED 2X,Snapdragon 8 Elite,50,4900,5G,,,,,https://images.samsung.com/in/smartphones/galaxy-s25/buy/product_color_pinkGold_PC.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/2501/gallery/in-galaxy-s25-s936-534090-sm-s936bzdbins-544669282?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25-ultra/buy/S25_PDP_exclusive_desktop.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25/buy/display_1600x864.jpg?imbypass=true,https://images.samsung.com/in/smartphones/galaxy-s25/buy/kv_group_PC_v3.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s25/buy/processor_1600x864_copy.jpg?imbypass=true,https://images.samsung.com/is/content/samsung/assets/in/smartphones/galaxy-s25-ultra/buy/02_Color_Group_Online-Exclusive-KV_video_PC.mp13,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAM-S24ULT-512-TGRY,SAM-S24ULTRA,Samsung Galaxy S24 Ultra,"Samsung Galaxy S24 Ultra 5G (Titanium Gray, 12GB, 512GB)",Samsung,Mobiles,Smartphones,SM-S928BZTQ,144999,,,,50,Titanium Gray,512GB,12GB,Android 14,6.8,Dynamic AMOLED 2X,Snapdragon 8 Gen 3 for Galaxy,200,5000,5G,"[
  {
    ""group_name"": ""Display"",
    ""specs"": [
      { ""key"": ""Screen Size"", ""value"": ""17.27 cm (6.8 inch)"" },
      { ""key"": ""Resolution"", ""value"": ""3120 x 1440 Pixels"" },
      { ""key"": ""Resolution Type"", ""value"": ""Quad HD+"" },
      { ""key"": ""Display Type"", ""value"": ""Dynamic AMOLED 2X"" },
      { ""key"": ""Refresh Rate"", ""value"": ""120 Hz"" }
    ]
  },
  {
    ""group_name"": ""Processor"",
    ""specs"": [
      { ""key"": ""Processor Type"", ""value"": ""Snapdragon 8 Gen 3 for Galaxy"" },
      { ""key"": ""Processor Core"", ""value"": ""Octa Core"" }
    ]
  },
  {
    ""group_name"": ""Camera"",
    ""specs"": [
      { ""key"": ""Primary Camera"", ""value"": ""200MP + 50MP + 12MP + 10MP"" },
      { ""key"": ""Secondary Camera"", ""value"": ""12MP Front Camera"" },
      { ""key"": ""Video Recording"", ""value"": ""UHD 8K (7680 x 4320) @30fps"" }
    ]
  },
  {
    ""group_name"": ""Battery & Charging"",
    ""specs"": [
      { ""key"": ""Battery Capacity"", ""value"": ""5000 mAh"" },
      { ""key"": ""Network Type"", ""value"": ""5G, 4G, 3G, 2G"" }
    ]
  }
]",Galaxy AI is here. Experience epic creativity and power with a pro-grade 200MP camera and the mighty S Pen.,<p><b>Circle to Search:</b> A new way to search is here...</p>,"Handset, S Pen, Data Cable (C to C), Ejection Pin",https://.../image1.jpg,https://.../image2.jpg,https://.../image3.jpg,https://.../image4.jpg,https://.../image5.jpg,https://.../image6.jpg,https://.../video1.mp4,,85171290,18,0.45,18 x 9.5 x 3,samsung-galaxy-s24-ultra-5g-titanium-gray-512gb,"Buy Samsung Galaxy S24 Ultra 5G (512GB, Gray) Online",YourStore
SAM-S24ULT-256-TGRY,SAM-S24ULTRA,Samsung Galaxy S24 Ultra,"Samsung Galaxy S24 Ultra 5G (Titanium Gray, 12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-S928BZTC,134999,,,,,Titanium Gray,256GB,12GB,Android 14,6.8,Dynamic AMOLED 2X,Snapdragon 8 Gen 3 for Galaxy,200,5000,5G,,,,,https://.../image1.jpg,https://.../image2.jpg,,,,,,,,,,,,,
SAM-S24ULT-512-TBLK,SAM-S24ULTRA,Samsung Galaxy S24 Ultra,"Samsung Galaxy S24 Ultra 5G (Titanium Black, 12GB, 512GB)",Samsung,Mobiles,Smartphones,SM-S928BZKQ,144999,,,,,Titanium Black,512GB,12GB,Android 14,6.8,Dynamic AMOLED 2X,Snapdragon 8 Gen 3 for Galaxy,200,5000,5G,,,,,https://.../image1.jpg,https://.../image2.jpg,,,,,,,,,,,,,
SAM-S24ULT-256-TBLK,SAM-S24ULTRA,Samsung Galaxy S24 Ultra,"Samsung Galaxy S24 Ultra 5G (Titanium Black, 12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-S928BZKC,134999,,,,75,Titanium Black,256GB,12GB,Android 14,6.8,Dynamic AMOLED 2X,Snapdragon 8 Gen 3 for Galaxy,200,5000,5G,,Galaxy AI is here. Experience epic creativity and power with a pro-grade 200MP camera and the mighty S Pen.,<p><b>Circle to Search:</b> A new way to search is here...</p>,"Handset, S Pen, Data Cable (C to C), Ejection Pin",https://.../image1.jpg,https://.../image2.jpg,https://.../image3.jpg,https://.../image4.jpg,https://.../image5.jpg,https://.../image6.jpg,https://.../video1.mp4,,85171290,18,0.45,18 x 9.5 x 3,samsung-galaxy-s24-ultra-5g-titanium-black-256gb,"Buy Samsung Galaxy S24 Ultra 5G (256GB, Black) Online",YourStore
SAM_S24ULT-512-TVLT,SAM-S24ULTRA,Samsung Galaxy S24 Ultra,"Samsung Galaxy S24 Ultra 5G (Titanium Violet, 12GB, 512GB)",Samsung,Mobiles,Smartphones,SM-S928BZVQ,144999,,,,,Titanium Violet,512GB,12GB,Android 14,6.8,Dynamic AMOLED 2X,Snapdragon 8 Gen 3 for Galaxy,200,5000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24-ultra/buy/S24Ultra-Color-Titanium_Violet_PC_0527_final.jpg?imbypass=true,,,,,,,,,,,,,,
SAM_S24ULT-256-TVLT,SAM-S24ULTRA,Samsung Galaxy S24 Ultra,"Samsung Galaxy S24 Ultra 5G (Titanium Violet, 12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-S928BZVC,134999,,,,,Titanium Violet,256GB,12GB,Android 14,6.8,Dynamic AMOLED 2X,Snapdragon 8 Gen 3 for Galaxy,200,5000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24-ultra/buy/S24Ultra-Color-Titanium_Violet_PC_0527_final.jpg?imbypass=true,,,,,,,,,,,,,,
SAM_S24ULT-512-TYLW,SAM-S24ULTRA,Samsung Galaxy S24 Ultra,"Samsung Galaxy S24 Ultra 5G (Titanium Yellow, 12GB, 512GB)",Samsung,Mobiles,Smartphones,SM-S928BZYQ,144999,,,,,Titanium Yellow,512GB,12GB,Android 14,6.8,Dynamic AMOLED 2X,Snapdragon 8 Gen 3 for Galaxy,200,5000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24-ultra/buy/desk.png?imbypass=true,,,,,,,,,,,,,,
SAM_S24ULT-256-TYLW,SAM-S24ULTRA,Samsung Galaxy S24 Ultra,"Samsung Galaxy S24 Ultra 5G (Titanium Yellow, 12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-S928BZYC,134999,,,,,Titanium Yellow,256GB,12GB,Android 14,6.8,Dynamic AMOLED 2X,Snapdragon 8 Gen 3 for Galaxy,200,5000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24-ultra/buy/desk.png?imbypass=true,,,,,,,,,,,,,,
SAM_S24ULT-512-TBLUE,SAM-S24ULTRA,Samsung Galaxy S24 Ultra,"Samsung Galaxy S24 Ultra 5G (Titanium Blue, 12GB, 512GB)",Samsung,Mobiles,Smartphones,SM-S928BLBQ,,,,,,Titanium Blue,512GB,12GB,Android 14,6.8,Dynamic AMOLED 2X,Snapdragon 8 Gen 3 for Galaxy,200,5000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24-ultra/buy/S24Ultra-Color-Titanium_Blue_PC_0527_final.jpg?imbypass=true,,,,,,,,,,,,,,
SAM_S24ULT-256-TBLUE,SAM-S24ULTRA,Samsung Galaxy S24 Ultra,"Samsung Galaxy S24 Ultra 5G (Titanium Blue, 12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-S928BLBC,,,,,,Titanium Blue,256GB,12GB,Android 14,6.8,Dynamic AMOLED 2X,Snapdragon 8 Gen 3 for Galaxy,200,5000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24-ultra/buy/S24Ultra-Color-Titanium_Blue_PC_0527_final.jpg?imbypass=true,,,,,,,,,,,,,,
SAM_S24ULT-512-TGREEN,SAM-S24ULTRA,Samsung Galaxy S24 Ultra,"Samsung Galaxy S24 Ultra 5G (Titanium Green, 12GB, 512GB)",Samsung,Mobiles,Smartphones,SM-S928BLGQ,,,,,,Titanium Green,512GB,12GB,Android 14,6.8,Dynamic AMOLED 2X,Snapdragon 8 Gen 3 for Galaxy,200,5000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24-ultra/buy/S24Ultra-Color-Titanium_Green_PC_0527_final.jpg?imbypass=true,,,,,,,,,,,,,,
SAM_S24ULT-256-TGREEN,SAM-S24ULTRA,Samsung Galaxy S24 Ultra,"Samsung Galaxy S24 Ultra 5G (Titanium Green, 12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-S928BLGC,,,,,,Titanium Green,256GB,12GB,Android 14,6.8,Dynamic AMOLED 2X,Snapdragon 8 Gen 3 for Galaxy,200,5000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24-ultra/buy/S24Ultra-Color-Titanium_Green_PC_0527_final.jpg?imbypass=true,,,,,,,,,,,,,,
SAM_S24ULT-512-TORNG,SAM-S24ULTRA,Samsung Galaxy S24 Ultra,"Samsung Galaxy S24 Ultra 5G (Titanium Orange, 12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-S928BLGC,,,,,,Titanium Orange,256GB,12GB,Android 14,6.8,Dynamic AMOLED 2X,Snapdragon 8 Gen 3 for Galaxy,200,5000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24-ultra/buy/S24Ultra-Color-Titanium_Orange_PC_0527_final.jpg?imbypass=true,,,,,,,,,,,,,,
SAM_S24ULT-1TB-TBLUE,SAM-S24ULTRA,Samsung Galaxy S24 Ultra,"Samsung Galaxy S24 Ultra 5G (Titanium Blue, 12GB, 1TB)",Samsung,Mobiles,Smartphones,SM-S928BLBW,164999,,,,,Titanium Blue,1TB,12GB,Android 14,6.8,Dynamic AMOLED 2X,Snapdragon 8 Gen 3 for Galaxy,200,5000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24-ultra/buy/S24Ultra-Color-Titanium_Blue_PC_0527_final.jpg?imbypass=true,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAM_S24+-512GB-CV,SAM-S24+,Samsung Galaxy S24 +,"Samsung Galaxy S24+  5G (Cobalt Violet, 12GB, 512GB)",Samsung,Mobiles,Smartphones,,,,,,,Cobat Violet,512GB,12GB,Android 14,6.7,Dynamic AMOLED 2X,"
Exynos 2400 (Deca Core)",50,4900,5G,,,,,,,,,,,,,,,,,,,
SAM_S24+-256GB-CV,SAM-S24+,Samsung Galaxy S24 +,"Samsung Galaxy S24+  5G (Cobalt Violet, 12GB, 256GB)",Samsung,Mobiles,Smartphones,,,,,,,Cobat Violet,256GB,12GB,Android 14,6.7,Dynamic AMOLED 2X,"
Exynos 2400 (Deca Core)",50,4900,5G,,,,,,,,,,,,,,,,,,,
SAM_S24+-512GB-OB,SAM-S24+,Samsung Galaxy S24 +,"Samsung Galaxy S24+  5G (Onyx Black, 12GB, 512GB)",Samsung,Mobiles,Smartphones,,,,,,,Onyx Black,512GB,12GB,Android 14,6.7,Dynamic AMOLED 2X,"
Exynos 2400 (Deca Core)",50,4900,5G,,,,,,,,,,,,,,,,,,,
SAM_S24+-256GB-OB,SAM-S24+,Samsung Galaxy S24 +,"Samsung Galaxy S24+  5G (Onyx Black, 12GB, 256GB)",Samsung,Mobiles,Smartphones,,,,,,,Onyx Black,256GB,12GB,Android 14,6.7,Dynamic AMOLED 2X,"
Exynos 2400 (Deca Core)",50,4900,5G,,,,,,,,,,,,,,,,,,,
SAM_S24+-512GB-JG,SAM-S24+,Samsung Galaxy S24 +,"Samsung Galaxy S24+  5G (Jade Green, 12GB, 512GB)",Samsung,Mobiles,Smartphones,,,,,,,Jade Green,512GB,12GB,Android 14,6.7,Dynamic AMOLED 2X,"
Exynos 2400 (Deca Core)",50,4900,5G,,,,,,,,,,,,,,,,,,,
SAM_S24+-256GB-JG,SAM-S24+,Samsung Galaxy S24 +,"Samsung Galaxy S24+  5G (Jade Green, 12GB, 256GB)",Samsung,Mobiles,Smartphones,,,,,,,Jade Green,256GB,12GB,Android 14,6.7,Dynamic AMOLED 2X,"
Exynos 2400 (Deca Core)",50,4900,5G,,,,,,,,,,,,,,,,,,,
SAM_S24+-512GB-SB,SAM-S24+,Samsung Galaxy S24 +,"Samsung Galaxy S24+  5G (Sapphire Blue, 12GB, 512GB)",Samsung,Mobiles,Smartphones,,,,,,,Sapphire Blue,512GB,12GB,Android 14,6.7,Dynamic AMOLED 2X,"
Exynos 2400 (Deca Core)",50,4900,5G,,,,,,,,,,,,,,,,,,,
SAM_S24+-256GB-SB,SAM-S24+,Samsung Galaxy S24 +,"Samsung Galaxy S24+  5G (Sapphire Blue, 12GB, 256GB)",Samsung,Mobiles,Smartphones,,,,,,,Sapphire Blue,256GB,12GB,Android 14,6.7,Dynamic AMOLED 2X,"
Exynos 2400 (Deca Core)",50,4900,5G,,,,,,,,,,,,,,,,,,,
SAM_S24-128GB-AY,SAM-S24,Samsung Galaxy S24 ,"Samsung Galaxy S24 5G (Amber Yellow, 8GB, 128GB)",Samsung,Mobiles,Smartphones,SM-S921BZYB,,,,,,Amber Yellow,128GB,8GB,Android 14,6.2,Dynamic AMOLED 2X,"
Exynos 2400 (Deca Core)",50,4000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24/buy/S24-Color-Amber_Yellow_PC_0527_final.jpg?imbypass=true,,,,,,,,,,,,,,
SAM_S24-256GB-AY,SAM-S24,Samsung Galaxy S24 ,"Samsung Galaxy S24 5G (Amber Yellow, 12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-S921BZYC,,,,,,Amber Yellow,256GB,12GB,Android 14,6.2,Dynamic AMOLED 2X,"
Exynos 2400 (Deca Core)",50,4000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24/buy/S24-Color-Amber_Yellow_PC_0527_final.jpg?imbypass=true,,,,,,,,,,,,,,
SAM_S24-128GB-CV,SAM-S24,Samsung Galaxy S24 ,"Samsung Galaxy S24 5G (Cobalt Violet), 8GB, 128GB)",Samsung,Mobiles,Smartphones,SM-S921BZVB,,,,,,Cobat Violet,128GB,8GB,Android 14,6.2,Dynamic AMOLED 2X,"
Exynos 2400 (Deca Core)",50,4000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24/buy/S24-Color-Cobalt_Violet_PC_0527_final.jpg?imbypass=true,,,,,,,,,,,,,,
SAM_S24-256GB-CV,SAM-S24,Samsung Galaxy S24 ,"Samsung Galaxy S24 5G (Cobalt Violet, 12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-S921BZVC,,,,,,Cobat Violet,256GB,12GB,Android 14,6.2,Dynamic AMOLED 2X,"
Exynos 2400 (Deca Core)",50,4000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24/buy/S24-Color-Cobalt_Violet_PC_0527_final.jpg?imbypass=true,,,,,,,,,,,,,,
SAM_S24-128GB-OB,SAM-S24,Samsung Galaxy S24 ,"Samsung Galaxy S24 5G (Onyx Black, 8GB, 128GB)",Samsung,Mobiles,Smartphones,SM-S921BZKB,,,,,,Onyx Black,128GB,8GB,Android 14,6.2,Dynamic AMOLED 2X,"
Exynos 2400 (Deca Core)",50,4000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24/buy/S24-Color-Onyx_Black_PC_0527_final.jpg?imbypass=true,,,,,,,,,,,,,,
SAM_S24-256GB-OB,SAM-S24,Samsung Galaxy S24 ,"Samsung Galaxy S24 5G (Onyx Black, 12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-S921BZKC,,,,,,Onyx Black,256GB,12GB,Android 14,6.2,Dynamic AMOLED 2X,"
Exynos 2400 (Deca Core)",50,4000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24/buy/S24-Color-Onyx_Black_PC_0527_final.jpg?imbypass=true,,,,,,,,,,,,,,
SAM_S24-128GB-MG,SAM-S24,Samsung Galaxy S24 ,"Samsung Galaxy S24 5G (Marble Gray, 8GB, 128GB)",Samsung,Mobiles,Smartphones,SM-S921BZAB,,,,,, Marble Gray,128GB,8GB,Android 14,6.2,Dynamic AMOLED 2X,"
Exynos 2400 (Deca Core)",50,4000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24/buy/S24-Color-Marble_Grey_PC_0527_final.jpg?imbypass=true,,,,,,,,,,,,,,
SAM_S24-256GB-MG,SAM-S24,Samsung Galaxy S24 ,"Samsung Galaxy S24 5G (Marble Gray, 12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-S921BZAC,,,,,, Marble Gray,256GB,12GB,Android 14,6.2,Dynamic AMOLED 2X,"
Exynos 2400 (Deca Core)",50,4000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24/buy/S24-Color-Marble_Grey_PC_0527_final.jpg?imbypass=true,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAM_S24FE-128GB-BLUE,SAM-S24FE,Samsung Galaxy S24 FE,"Samsung Galaxy S24 FE (Blue, 8GB, 128GB)",Samsung,Mobiles,Smartphones,SM-S721BLBB,37999,,,,,Blue,128GB,8GB,Android 14,6.7,Dynamic AMOLED 2X,Exynos 2400e (Deca Core),50,4700,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24-fe/buy/S24_FE_Color_Selection_Blue_PC.jpg?imbypass=true,,,,,,,,,,,,,,
SAM_S24FE-128GB-BLUE,SAM-S24FE,Samsung Galaxy S24 FE,"Samsung Galaxy S24 FE (Blue, 8GB, 256GB)",Samsung,Mobiles,Smartphones,SM-S721BLBC,"43,999",,,,,Blue,256GB,8GB,Android 14,6.7,Dynamic AMOLED 2X,Exynos 2400e (Deca Core),50,4700,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-s24-fe/buy/S24_FE_Color_Selection_Blue_PC.jpg?imbypass=true,,,,,,,,,,,,,,
